temp,Year,celsius,anomaly
211.4,-47388.72,-61.74999999999997,-6.011494252873554
211.5,-47434.91,-61.64999999999998,-5.91149425287356
211.0,-47481.25,-62.14999999999998,-6.41149425287356
211.3,-47529.24,-61.849999999999966,-6.111494252873548
209.8,-47577.56,-63.349999999999966,-7.611494252873548
210.7,-47630.36,-62.44999999999999,-6.711494252873571
211.3,-47680.21,-61.849999999999966,-6.111494252873548
210.0,-47728.29,-63.14999999999998,-7.41149425287356
210.1,-47780.77,-63.04999999999998,-7.311494252873565
211.2,-47833.26,-61.94999999999999,-6.211494252873571
211.3,-47881.09,-61.849999999999966,-6.111494252873548
211.7,-47927.94,-61.44999999999999,-5.711494252873571
210.7,-47974.27,-62.44999999999999,-6.711494252873571
210.6,-48023.27,-62.54999999999998,-6.811494252873565
210.7,-48073.48,-62.44999999999999,-6.711494252873571
210.1,-48124.08,-63.04999999999998,-7.311494252873565
211.0,-48175.65,-62.14999999999998,-6.41149425287356
210.2,-48225.56,-62.94999999999999,-7.211494252873571
210.6,-48276.88,-62.54999999999998,-6.811494252873565
209.9,-48328.03,-63.24999999999997,-7.511494252873554
210.9,-48381.06,-62.24999999999997,-6.511494252873554
210.3,-48430.86,-62.849999999999966,-7.111494252873548
211.1,-48482.12,-62.04999999999998,-6.311494252873565
211.5,-48530.3,-61.64999999999998,-5.91149425287356
210.7,-48577.29,-62.44999999999999,-6.711494252873571
210.8,-48626.48,-62.349999999999966,-6.611494252873548
212.2,-48674.79,-60.94999999999999,-5.211494252873571
210.6,-48721.0,-62.54999999999998,-6.811494252873565
210.6,-48769.98,-62.54999999999998,-6.811494252873565
211.8,-48819.23,-61.349999999999966,-5.611494252873548
210.6,-48866.88,-62.54999999999998,-6.811494252873565
210.8,-48915.82,-62.349999999999966,-6.611494252873548
210.1,-48966.6,-63.04999999999998,-7.311494252873565
211.2,-49017.67,-61.94999999999999,-6.211494252873571
211.6,-49066.18,-61.54999999999998,-5.811494252873565
211.3,-49112.89,-61.849999999999966,-6.111494252873548
211.8,-49159.22,-61.349999999999966,-5.611494252873548
211.2,-49205.59,-61.94999999999999,-6.211494252873571
210.7,-49253.16,-62.44999999999999,-6.711494252873571
210.8,-49302.64,-62.349999999999966,-6.611494252873548
211.2,-49352.14,-61.94999999999999,-6.211494252873571
211.2,-49400.39,-61.94999999999999,-6.211494252873571
212.6,-49447.06,-60.54999999999998,-4.811494252873565
211.1,-49490.27,-62.04999999999998,-6.311494252873565
210.8,-49538.23,-62.349999999999966,-6.611494252873548
210.2,-49587.92,-62.94999999999999,-7.211494252873571
212.0,-49640.29,-61.14999999999998,-5.41149425287356
211.2,-49685.27,-61.94999999999999,-6.211494252873571
210.8,-49733.07,-62.349999999999966,-6.611494252873548
211.7,-49782.49,-61.44999999999999,-5.711494252873571
210.8,-49829.23,-62.349999999999966,-6.611494252873548
210.9,-49878.61,-62.24999999999997,-6.511494252873554
211.6,-49927.62,-61.54999999999998,-5.811494252873565
211.6,-49974.43,-61.54999999999998,-5.811494252873565
210.4,-50021.93,-62.74999999999997,-7.011494252873554
210.9,-50072.1,-62.24999999999997,-6.511494252873554
210.9,-50122.11,-62.24999999999997,-6.511494252873554
211.1,-50171.51,-62.04999999999998,-6.311494252873565
211.3,-50220.18,-61.849999999999966,-6.111494252873548
211.2,-50268.11,-61.94999999999999,-6.211494252873571
211.5,-50315.6,-61.64999999999998,-5.91149425287356
211.1,-50363.16,-62.04999999999998,-6.311494252873565
211.7,-50410.7,-61.44999999999999,-5.711494252873571
211.8,-50457.25,-61.349999999999966,-5.611494252873548
212.3,-50502.21,-60.849999999999966,-5.111494252873548
210.9,-50547.07,-62.24999999999997,-6.511494252873554
211.7,-50595.18,-61.44999999999999,-5.711494252873571
210.9,-50642.01,-62.24999999999997,-6.511494252873554
212.2,-50690.77,-60.94999999999999,-5.211494252873571
211.6,-50735.17,-61.54999999999998,-5.811494252873565
212.8,-50780.7,-60.349999999999966,-4.611494252873548
211.5,-50823.84,-61.64999999999998,-5.91149425287356
212.0,-50868.95,-61.14999999999998,-5.41149425287356
212.3,-50913.8,-60.849999999999966,-5.111494252873548
213.7,-50955.91,-59.44999999999999,-3.711494252873571
211.9,-50996.67,-61.24999999999997,-5.511494252873554
213.0,-51040.07,-60.14999999999998,-4.41149425287356
212.0,-51081.2,-61.14999999999998,-5.41149425287356
211.0,-51126.11,-62.14999999999998,-6.41149425287356
212.0,-51173.55,-61.14999999999998,-5.41149425287356
211.4,-51219.91,-61.74999999999997,-6.011494252873554
212.0,-51265.98,-61.14999999999998,-5.41149425287356
211.5,-51312.03,-61.64999999999998,-5.91149425287356
212.2,-51357.54,-60.94999999999999,-5.211494252873571
212.6,-51401.77,-60.54999999999998,-4.811494252873565
211.2,-51445.21,-61.94999999999999,-6.211494252873571
212.3,-51492.02,-60.849999999999966,-5.111494252873548
211.9,-51536.0,-61.24999999999997,-5.511494252873554
213.0,-51580.49,-60.14999999999998,-4.41149425287356
211.6,-51623.07,-61.54999999999998,-5.811494252873565
212.2,-51667.65,-60.94999999999999,-5.211494252873571
213.7,-51710.58,-59.44999999999999,-3.711494252873571
212.2,-51751.86,-60.94999999999999,-5.211494252873571
212.1,-51794.43,-61.04999999999998,-5.311494252873565
211.7,-51838.87,-61.44999999999999,-5.711494252873571
211.5,-51885.17,-61.64999999999998,-5.91149425287356
212.0,-51932.2,-61.14999999999998,-5.41149425287356
214.0,-51975.64,-59.14999999999998,-3.4114942528735597
212.5,-52015.82,-60.64999999999998,-4.91149425287356
212.1,-52057.11,-61.04999999999998,-5.311494252873565
213.2,-52099.97,-59.94999999999999,-4.211494252873571
212.9,-52141.02,-60.24999999999997,-4.511494252873554
213.3,-52181.98,-59.849999999999966,-4.111494252873548
213.1,-52222.01,-60.04999999999998,-4.311494252873565
213.3,-52261.9,-59.849999999999966,-4.111494252873548
213.4,-52301.58,-59.74999999999997,-4.011494252873554
213.3,-52340.97,-59.849999999999966,-4.111494252873548
213.0,-52380.65,-60.14999999999998,-4.41149425287356
212.1,-52422.14,-61.04999999999998,-5.311494252873565
212.0,-52465.83,-61.14999999999998,-5.41149425287356
212.2,-52510.41,-60.94999999999999,-5.211494252873571
211.1,-52556.0,-62.04999999999998,-6.311494252873565
211.4,-52603.46,-61.74999999999997,-6.011494252873554
211.6,-52651.23,-61.54999999999998,-5.811494252873565
212.8,-52697.19,-60.349999999999966,-4.611494252873548
212.1,-52740.15,-61.04999999999998,-5.311494252873565
212.8,-52784.64,-60.349999999999966,-4.611494252873548
211.8,-52827.31,-61.349999999999966,-5.611494252873548
212.1,-52872.36,-61.04999999999998,-5.311494252873565
211.6,-52917.96,-61.54999999999998,-5.811494252873565
211.8,-52964.01,-61.349999999999966,-5.611494252873548
211.3,-53010.78,-61.849999999999966,-6.111494252873548
212.6,-53056.8,-60.54999999999998,-4.811494252873565
212.4,-53101.02,-60.74999999999997,-5.011494252873554
212.5,-53144.29,-60.64999999999998,-4.91149425287356
212.9,-53187.46,-60.24999999999997,-4.511494252873554
211.3,-53229.79,-61.849999999999966,-6.111494252873548
211.4,-53277.31,-61.74999999999997,-6.011494252873554
211.5,-53325.27,-61.64999999999998,-5.91149425287356
210.9,-53373.52,-62.24999999999997,-6.511494252873554
210.9,-53423.32,-62.24999999999997,-6.511494252873554
211.5,-53473.07,-61.64999999999998,-5.91149425287356
210.7,-53521.91,-62.44999999999999,-6.711494252873571
210.4,-53572.79,-62.74999999999997,-7.011494252873554
211.0,-53624.93,-62.14999999999998,-6.41149425287356
210.9,-53675.62,-62.24999999999997,-6.511494252873554
212.4,-53724.6,-60.74999999999997,-5.011494252873554
211.7,-53770.22,-61.44999999999999,-5.711494252873571
211.6,-53816.3,-61.54999999999998,-5.811494252873565
212.2,-53862.7,-60.94999999999999,-5.211494252873571
212.5,-53907.6,-60.64999999999998,-4.91149425287356
211.4,-53952.28,-61.74999999999997,-6.011494252873554
211.5,-53999.14,-61.64999999999998,-5.91149425287356
212.3,-54046.3,-60.849999999999966,-5.111494252873548
211.3,-54091.52,-61.849999999999966,-6.111494252873548
211.5,-54139.79,-61.64999999999998,-5.91149425287356
212.0,-54187.64,-61.14999999999998,-5.41149425287356
211.7,-54233.3,-61.44999999999999,-5.711494252873571
210.5,-54280.5,-62.64999999999998,-6.91149425287356
211.5,-54332.05,-61.64999999999998,-5.91149425287356
211.6,-54380.04,-61.54999999999998,-5.811494252873565
211.5,-54427.61,-61.64999999999998,-5.91149425287356
211.1,-54475.6,-62.04999999999998,-6.311494252873565
211.0,-54524.97,-62.14999999999998,-6.41149425287356
210.4,-54575.7,-62.74999999999997,-7.011494252873554
210.0,-54628.72,-63.14999999999998,-7.41149425287356
211.0,-54683.58,-62.14999999999998,-6.41149425287356
211.0,-54734.11,-62.14999999999998,-6.41149425287356
210.2,-54784.66,-62.94999999999999,-7.211494252873571
210.0,-54838.98,-63.14999999999998,-7.41149425287356
211.6,-54893.66,-61.54999999999998,-5.811494252873565
209.7,-54943.26,-63.44999999999999,-7.711494252873571
211.0,-54998.4,-62.14999999999998,-6.41149425287356
211.0,-55050.04,-62.14999999999998,-6.41149425287356
211.8,-55099.55,-61.349999999999966,-5.611494252873548
211.5,-55147.11,-61.64999999999998,-5.91149425287356
210.2,-55195.92,-62.94999999999999,-7.211494252873571
211.7,-55247.99,-61.44999999999999,-5.711494252873571
211.3,-55296.61,-61.849999999999966,-6.111494252873548
211.2,-55345.21,-61.94999999999999,-6.211494252873571
211.1,-55394.52,-62.04999999999998,-6.311494252873565
211.7,-55443.95,-61.44999999999999,-5.711494252873571
211.9,-55491.39,-61.24999999999997,-5.511494252873554
210.7,-55537.95,-62.44999999999999,-6.711494252873571
211.8,-55589.34,-61.349999999999966,-5.611494252873548
211.2,-55636.31,-61.94999999999999,-6.211494252873571
212.0,-55686.03,-61.14999999999998,-5.41149425287356
212.2,-55731.91,-60.94999999999999,-5.211494252873571
211.8,-55777.23,-61.349999999999966,-5.611494252873548
213.0,-55822.52,-60.14999999999998,-4.41149425287356
211.5,-55866.89,-61.64999999999998,-5.91149425287356
212.1,-55912.46,-61.04999999999998,-5.311494252873565
212.0,-55958.76,-61.14999999999998,-5.41149425287356
212.6,-56003.9,-60.54999999999998,-4.811494252873565
213.1,-56047.37,-60.04999999999998,-4.311494252873565
212.4,-56089.02,-60.74999999999997,-5.011494252873554
213.4,-56132.88,-59.74999999999997,-4.011494252873554
212.6,-56174.02,-60.54999999999998,-4.811494252873565
212.8,-56216.32,-60.349999999999966,-4.611494252873548
210.6,-56261.71,-62.54999999999998,-6.811494252873565
211.7,-56310.4,-61.44999999999999,-5.711494252873571
212.4,-56358.32,-60.74999999999997,-5.011494252873554
212.6,-56403.21,-60.54999999999998,-4.811494252873565
211.9,-56447.41,-61.24999999999997,-5.511494252873554
